order_id,seller_id,store_id,status,total_amount,reservation_id,created_at
ORD000307,SELLER034,WH028,PENDING,2170.68,RSV019408,2026-03-01 09:26:59
ORD000308,SELLER036,WH025,CONFIRMED,43.59,RSV010906,2026-03-01 09:27:16
ORD000309,SELLER093,WH015,CONFIRMED,590.45,RSV009329,2026-03-01 09:27:33
ORD000310,SELLER031,WH028,CONFIRMED,137.29,RSV010922,2026-03-01 09:27:50
ORD000311,SELLER083,WH001,PENDING,1449.88,RSV011522,2026-03-01 09:28:07
ORD000312,SELLER020,WH023,CONFIRMED,1042.80,,2026-03-01 09:28:24
ORD000313,SELLER045,WH019,PENDING,788.58,,2026-03-01 09:28:41
ORD000314,SELLER105,WH004,CONFIRMED,1135.03,RSV019110,2026-03-01 09:28:58
ORD000315,SELLER091,WH022,PENDING,587.49,,2026-03-01 09:29:15
ORD000316,SELLER079,WH004,CONFIRMED,3041.92,RSV008185,2026-03-01 09:29:32
ORD000317,SELLER034,WH008,PENDING,2164.41,RSV012483,2026-03-01 09:29:49
ORD000318,SELLER005,WH022,CONFIRMED,889.76,RSV001120,2026-03-01 09:30:06
ORD000319,SELLER031,WH004,CONFIRMED,2059.29,RSV013329,2026-03-01 09:30:23
ORD000320,SELLER028,WH027,CONFIRMED,841.55,RSV010486,2026-03-01 09:30:40
ORD000321,SELLER103,WH003,PENDING,974.72,RSV000505,2026-03-01 09:30:57
ORD000322,SELLER079,WH005,CONFIRMED,2693.34,,2026-03-01 09:31:14
ORD000323,SELLER090,WH024,CONFIRMED,1827.73,RSV010214,2026-03-01 09:31:31
ORD000324,SELLER093,WH016,CONFIRMED,2435.91,,2026-03-01 09:31:48
ORD000325,SELLER004,WH019,CONFIRMED,1499.16,RSV000775,2026-03-01 09:32:05
ORD000326,SELLER110,WH021,PENDING,1766.48,RSV014871,2026-03-01 09:32:22
ORD000327,SELLER010,WH017,CONFIRMED,2738.40,,2026-03-01 09:32:39
ORD000328,SELLER037,WH014,CONFIRMED,862.87,,2026-03-01 09:32:56
ORD000329,SELLER105,WH027,CONFIRMED,2324.61,RSV018558,2026-03-01 09:33:13
ORD000330,SELLER012,WH013,CONFIRMED,2433.76,,2026-03-01 09:33:30
ORD000331,SELLER100,WH001,CONFIRMED,2125.27,,2026-03-01 09:33:47
ORD000332,SELLER045,WH006,CANCELLED,1220.52,,2026-03-01 09:34:04
ORD000333,SELLER061,WH004,CONFIRMED,1209.22,,2026-03-01 09:34:21
ORD000334,SELLER060,WH023,CONFIRMED,521.02,RSV019744,2026-03-01 09:34:38
ORD000335,SELLER101,WH006,CONFIRMED,931.43,,2026-03-01 09:34:55
ORD000336,SELLER098,WH023,CONFIRMED,3193.23,,2026-03-01 09:35:12
ORD000337,SELLER102,WH011,CONFIRMED,3092.97,RSV003382,2026-03-01 09:35:29
ORD000338,SELLER015,WH029,CANCELLED,2733.60,RSV012404,2026-03-01 09:35:46
ORD000339,SELLER012,WH028,CONFIRMED,1668.84,,2026-03-01 09:36:03
ORD000340,SELLER081,WH004,CONFIRMED,1895.16,,2026-03-01 09:36:20
ORD000341,SELLER068,WH007,CONFIRMED,2934.80,RSV005720,2026-03-01 09:36:37
ORD000342,SELLER021,WH024,PENDING,2553.03,RSV004510,2026-03-01 09:36:54
ORD000343,SELLER054,WH015,CONFIRMED,2720.69,RSV006325,2026-03-01 09:37:11
ORD000344,SELLER074,WH010,CONFIRMED,2502.03,RSV006268,2026-03-01 09:37:28
ORD000345,SELLER100,WH028,CONFIRMED,2869.91,RSV004388,2026-03-01 09:37:45
ORD000346,SELLER048,WH002,CONFIRMED,2254.36,RSV019101,2026-03-01 09:38:02
ORD000347,SELLER017,WH021,PENDING,2488.81,RSV019420,2026-03-01 09:38:19
ORD000348,SELLER016,WH009,CONFIRMED,650.99,RSV013603,2026-03-01 09:38:36
ORD000349,SELLER006,WH009,CONFIRMED,2399.34,,2026-03-01 09:38:53
ORD000350,SELLER002,WH019,PENDING,1380.76,RSV018209,2026-03-01 09:39:10
ORD000351,SELLER113,WH009,CONFIRMED,1156.47,RSV002683,2026-03-01 09:39:27
ORD000352,SELLER026,WH013,CONFIRMED,1004.01,,2026-03-01 09:39:44
ORD000353,SELLER041,WH020,CONFIRMED,828.23,RSV006350,2026-03-01 09:40:01
ORD000354,SELLER041,WH001,CONFIRMED,2131.76,,2026-03-01 09:40:18
ORD000355,SELLER007,WH003,CONFIRMED,2154.92,RSV012719,2026-03-01 09:40:35
ORD000356,SELLER038,WH013,CONFIRMED,3179.72,RSV018413,2026-03-01 09:40:52
ORD000357,SELLER060,WH025,CONFIRMED,754.45,,2026-03-01 09:41:09
ORD000358,SELLER079,WH023,PENDING,1789.48,,2026-03-01 09:41:26
ORD000359,SELLER092,WH024,CONFIRMED,152.01,RSV012500,2026-03-01 09:41:43
ORD000360,SELLER052,WH023,CONFIRMED,1894.92,RSV018204,2026-03-01 09:42:00
ORD000361,SELLER091,WH005,CONFIRMED,520.81,RSV005314,2026-03-01 09:42:17
ORD000362,SELLER084,WH020,CONFIRMED,1488.33,RSV017468,2026-03-01 09:42:34
ORD000363,SELLER078,WH016,CONFIRMED,1061.40,RSV006572,2026-03-01 09:42:51
ORD000364,SELLER111,WH003,CONFIRMED,2095.88,,2026-03-01 09:43:08
ORD000365,SELLER082,WH026,CONFIRMED,1107.23,,2026-03-01 09:43:25
ORD000366,SELLER085,WH001,CANCELLED,359.87,,2026-03-01 09:43:42
ORD000367,SELLER100,WH013,CONFIRMED,397.49,RSV016359,2026-03-01 09:43:59
ORD000368,SELLER008,WH013,PENDING,595.60,RSV007389,2026-03-01 09:44:16
ORD000369,SELLER083,WH007,CONFIRMED,2421.01,RSV001881,2026-03-01 09:44:33
ORD000370,SELLER004,WH011,CONFIRMED,2067.84,RSV019171,2026-03-01 09:44:50
ORD000371,SELLER017,WH013,CONFIRMED,1527.69,,2026-03-01 09:45:07
ORD000372,SELLER116,WH021,CONFIRMED,2868.74,,2026-03-01 09:45:24
ORD000373,SELLER032,WH030,PENDING,1994.09,RSV004914,2026-03-01 09:45:41
ORD000374,SELLER013,WH016,CONFIRMED,46.50,RSV017675,2026-03-01 09:45:58
ORD000375,SELLER079,WH009,PENDING,1407.86,RSV016291,2026-03-01 09:46:15
ORD000376,SELLER015,WH003,CANCELLED,362.94,RSV008379,2026-03-01 09:46:32
ORD000377,SELLER068,WH028,PENDING,2805.07,,2026-03-01 09:46:49
ORD000378,SELLER026,WH001,PENDING,1295.06,,2026-03-01 09:47:06
ORD000379,SELLER019,WH015,CONFIRMED,968.41,RSV013511,2026-03-01 09:47:23
ORD000380,SELLER048,WH003,CONFIRMED,1674.67,RSV002716,2026-03-01 09:47:40
ORD000381,SELLER104,WH019,CONFIRMED,2780.95,RSV003009,2026-03-01 09:47:57
ORD000382,SELLER118,WH005,CONFIRMED,2441.75,,2026-03-01 09:48:14
ORD000383,SELLER051,WH009,CONFIRMED,1607.07,,2026-03-01 09:48:31
ORD000384,SELLER033,WH012,CONFIRMED,1934.29,RSV007747,2026-03-01 09:48:48
ORD000385,SELLER057,WH012,CONFIRMED,1910.42,RSV003092,2026-03-01 09:49:05
ORD000386,SELLER002,WH008,CONFIRMED,2469.28,,2026-03-01 09:49:22
ORD000387,SELLER042,WH018,CONFIRMED,1288.90,RSV008043,2026-03-01 09:49:39
ORD000388,SELLER094,WH009,CONFIRMED,2222.59,,2026-03-01 09:49:56
ORD000389,SELLER038,WH016,CONFIRMED,2548.10,,2026-03-01 09:50:13
ORD000390,SELLER004,WH010,CONFIRMED,1415.67,RSV014474,2026-03-01 09:50:30
ORD000391,SELLER053,WH007,CONFIRMED,198.34,RSV006631,2026-03-01 09:50:47
ORD000392,SELLER082,WH007,CONFIRMED,567.33,RSV019043,2026-03-01 09:51:04
ORD000393,SELLER058,WH008,CONFIRMED,791.18,,2026-03-01 09:51:21
ORD000394,SELLER011,WH022,CONFIRMED,186.42,RSV001635,2026-03-01 09:51:38
ORD000395,SELLER089,WH015,CONFIRMED,2857.91,RSV011778,2026-03-01 09:51:55
ORD000396,SELLER087,WH023,CONFIRMED,1319.89,,2026-03-01 09:52:12
ORD000397,SELLER058,WH010,CONFIRMED,909.83,,2026-03-01 09:52:29
ORD000398,SELLER091,WH022,CONFIRMED,1501.43,RSV013444,2026-03-01 09:52:46
ORD000399,SELLER040,WH001,CONFIRMED,1291.34,RSV017919,2026-03-01 09:53:03
ORD000400,SELLER035,WH008,PENDING,316.00,RSV009111,2026-03-01 09:53:20
ORD000401,SELLER079,WH005,CONFIRMED,2064.52,,2026-03-01 09:53:37
ORD000402,SELLER100,WH023,CONFIRMED,2360.19,RSV019215,2026-03-01 09:53:54
ORD000403,SELLER051,WH006,CONFIRMED,685.90,RSV012260,2026-03-01 09:54:11
ORD000404,SELLER108,WH023,CONFIRMED,2702.39,RSV011496,2026-03-01 09:54:28
ORD000405,SELLER028,WH009,CONFIRMED,3007.47,RSV007974,2026-03-01 09:54:45
ORD000406,SELLER097,WH029,CONFIRMED,3070.63,RSV010575,2026-03-01 09:55:02
ORD000407,SELLER017,WH008,CONFIRMED,1202.58,RSV003643,2026-03-01 09:55:19
ORD000408,SELLER032,WH014,CONFIRMED,347.16,RSV001777,2026-03-01 09:55:36
ORD000409,SELLER004,WH001,CONFIRMED,1668.74,RSV007390,2026-03-01 09:55:53
ORD000410,SELLER017,WH030,CONFIRMED,2695.91,,2026-03-01 09:56:10
ORD000411,SELLER024,WH024,CONFIRMED,899.17,RSV010789,2026-03-01 09:56:27
ORD000412,SELLER022,WH024,CONFIRMED,2864.84,RSV005333,2026-03-01 09:56:44
ORD000413,SELLER044,WH008,CONFIRMED,1233.81,,2026-03-01 09:57:01
ORD000414,SELLER044,WH019,PENDING,1099.23,RSV018157,2026-03-01 09:57:18
ORD000415,SELLER057,WH020,CONFIRMED,2183.99,RSV011733,2026-03-01 09:57:35
ORD000416,SELLER081,WH012,PENDING,3050.60,,2026-03-01 09:57:52
ORD000417,SELLER070,WH018,PENDING,2024.60,,2026-03-01 09:58:09
ORD000418,SELLER101,WH015,PENDING,2019.75,,2026-03-01 09:58:26
ORD000419,SELLER051,WH019,CONFIRMED,135.38,RSV001444,2026-03-01 09:58:43
ORD000420,SELLER028,WH001,PENDING,2737.74,RSV012585,2026-03-01 09:59:00
ORD000421,SELLER004,WH028,PENDING,2169.32,,2026-03-01 09:59:17
ORD000422,SELLER072,WH008,CONFIRMED,159.09,,2026-03-01 09:59:34
ORD000423,SELLER088,WH026,CONFIRMED,775.49,RSV010169,2026-03-01 09:59:51
ORD000424,SELLER066,WH025,CONFIRMED,242.10,RSV017180,2026-03-01 10:00:08
ORD000425,SELLER106,WH016,CONFIRMED,2652.33,,2026-03-01 10:00:25
ORD000426,SELLER074,WH002,CONFIRMED,639.05,RSV004784,2026-03-01 10:00:42
ORD000427,SELLER022,WH016,CONFIRMED,1160.79,,2026-03-01 10:00:59
ORD000428,SELLER097,WH028,CANCELLED,903.46,RSV003184,2026-03-01 10:01:16
ORD000429,SELLER112,WH008,CONFIRMED,2459.07,RSV003019,2026-03-01 10:01:33
ORD000430,SELLER006,WH020,CONFIRMED,2578.03,RSV002138,2026-03-01 10:01:50
ORD000431,SELLER075,WH029,PENDING,2185.11,RSV011438,2026-03-01 10:02:07
ORD000432,SELLER078,WH004,CONFIRMED,610.53,RSV007640,2026-03-01 10:02:24
ORD000433,SELLER054,WH019,CONFIRMED,2756.42,,2026-03-01 10:02:41
ORD000434,SELLER057,WH007,PENDING,1504.15,RSV004264,2026-03-01 10:02:58
ORD000435,SELLER057,WH003,CONFIRMED,3081.10,RSV007226,2026-03-01 10:03:15
ORD000436,SELLER066,WH001,CONFIRMED,2744.37,RSV010151,2026-03-01 10:03:32
ORD000437,SELLER072,WH016,CONFIRMED,2471.42,RSV015956,2026-03-01 10:03:49
ORD000438,SELLER114,WH013,CONFIRMED,2450.26,,2026-03-01 10:04:06
ORD000439,SELLER041,WH022,CONFIRMED,192.79,RSV013428,2026-03-01 10:04:23
ORD000440,SELLER024,WH029,CONFIRMED,1352.66,RSV018131,2026-03-01 10:04:40
ORD000441,SELLER060,WH016,CONFIRMED,678.09,RSV010711,2026-03-01 10:04:57
ORD000442,SELLER056,WH019,CONFIRMED,783.62,RSV006353,2026-03-01 10:05:14
ORD000443,SELLER036,WH017,PENDING,640.22,RSV009574,2026-03-01 10:05:31
ORD000444,SELLER119,WH014,CONFIRMED,2126.88,RSV018593,2026-03-01 10:05:48
ORD000445,SELLER100,WH014,CONFIRMED,1028.00,,2026-03-01 10:06:05
ORD000446,SELLER036,WH008,CONFIRMED,934.92,RSV001967,2026-03-01 10:06:22
ORD000447,SELLER075,WH021,PENDING,2561.98,RSV012244,2026-03-01 10:06:39
ORD000448,SELLER030,WH008,CANCELLED,3177.80,RSV000149,2026-03-01 10:06:56
ORD000449,SELLER008,WH010,CONFIRMED,905.59,RSV002286,2026-03-01 10:07:13
ORD000450,SELLER064,WH012,CONFIRMED,1243.38,,2026-03-01 10:07:30
ORD000451,SELLER048,WH018,CONFIRMED,846.32,,2026-03-01 10:07:47
ORD000452,SELLER028,WH007,PENDING,2802.97,RSV017662,2026-03-01 10:08:04
ORD000453,SELLER006,WH004,PENDING,2015.58,,2026-03-01 10:08:21
ORD000454,SELLER032,WH026,CONFIRMED,3096.79,RSV000102,2026-03-01 10:08:38
ORD000455,SELLER072,WH020,PENDING,1889.80,RSV000632,2026-03-01 10:08:55
ORD000456,SELLER104,WH004,CONFIRMED,1504.16,RSV007673,2026-03-01 10:09:12
ORD000457,SELLER016,WH025,CONFIRMED,1330.61,RSV010268,2026-03-01 10:09:29
ORD000458,SELLER097,WH005,PENDING,2193.11,RSV011757,2026-03-01 10:09:46
ORD000459,SELLER039,WH026,CONFIRMED,45.98,RSV011135,2026-03-01 10:10:03
ORD000460,SELLER102,WH030,CONFIRMED,1554.22,,2026-03-01 10:10:20
ORD000461,SELLER004,WH003,CONFIRMED,1875.80,RSV004377,2026-03-01 10:10:37
ORD000462,SELLER018,WH002,CONFIRMED,616.02,RSV018193,2026-03-01 10:10:54
ORD000463,SELLER039,WH011,CONFIRMED,2540.63,RSV003241,2026-03-01 10:11:11
ORD000464,SELLER076,WH024,PENDING,2364.94,,2026-03-01 10:11:28
ORD000465,SELLER059,WH020,CONFIRMED,3004.51,RSV006088,2026-03-01 10:11:45
ORD000466,SELLER100,WH006,CONFIRMED,2692.26,RSV018858,2026-03-01 10:12:02
ORD000467,SELLER080,WH011,CONFIRMED,2895.71,,2026-03-01 10:12:19
ORD000468,SELLER110,WH011,CONFIRMED,1383.63,RSV002881,2026-03-01 10:12:36
ORD000469,SELLER077,WH005,CONFIRMED,106.73,,2026-03-01 10:12:53
ORD000470,SELLER016,WH014,CONFIRMED,437.74,RSV001389,2026-03-01 10:13:10
ORD000471,SELLER027,WH019,CONFIRMED,753.44,RSV009371,2026-03-01 10:13:27
ORD000472,SELLER081,WH015,CONFIRMED,2931.81,,2026-03-01 10:13:44
ORD000473,SELLER002,WH011,CONFIRMED,158.33,RSV007807,2026-03-01 10:14:01
ORD000474,SELLER027,WH027,CONFIRMED,2516.16,RSV013987,2026-03-01 10:14:18
ORD000475,SELLER013,WH027,CONFIRMED,70.85,,2026-03-01 10:14:35
ORD000476,SELLER050,WH024,CONFIRMED,830.96,RSV010617,2026-03-01 10:14:52
ORD000477,SELLER018,WH025,CONFIRMED,2869.03,,2026-03-01 10:15:09
ORD000478,SELLER034,WH028,CONFIRMED,636.95,RSV012762,2026-03-01 10:15:26
ORD000479,SELLER034,WH014,CONFIRMED,1238.71,RSV000454,2026-03-01 10:15:43
ORD000480,SELLER105,WH016,PENDING,2761.76,,2026-03-01 10:16:00
ORD000481,SELLER071,WH028,CONFIRMED,838.68,RSV001812,2026-03-01 10:16:17
ORD000482,SELLER017,WH022,CONFIRMED,3084.94,RSV006186,2026-03-01 10:16:34
ORD000483,SELLER090,WH018,CONFIRMED,115.52,RSV016040,2026-03-01 10:16:51
ORD000484,SELLER085,WH008,CONFIRMED,2683.43,RSV004124,2026-03-01 10:17:08
ORD000485,SELLER049,WH012,PENDING,891.61,,2026-03-01 10:17:25
ORD000486,SELLER111,WH028,PENDING,3120.59,RSV007863,2026-03-01 10:17:42
ORD000487,SELLER091,WH013,PENDING,2048.29,,2026-03-01 10:17:59
ORD000488,SELLER011,WH007,PENDING,865.21,RSV011987,2026-03-01 10:18:16
ORD000489,SELLER008,WH020,CONFIRMED,1208.42,RSV008688,2026-03-01 10:18:33
ORD000490,SELLER017,WH027,CANCELLED,1524.01,RSV001622,2026-03-01 10:18:50
ORD000491,SELLER005,WH027,CONFIRMED,627.96,,2026-03-01 10:19:07
ORD000492,SELLER001,WH017,CONFIRMED,2537.90,RSV010497,2026-03-01 10:19:24
ORD000493,SELLER079,WH017,CONFIRMED,2342.02,,2026-03-01 10:19:41
ORD000494,SELLER084,WH024,CANCELLED,1687.96,RSV012066,2026-03-01 10:19:58
ORD000495,SELLER088,WH028,CONFIRMED,2350.47,RSV007779,2026-03-01 10:20:15
ORD000496,SELLER104,WH028,CONFIRMED,1999.04,,2026-03-01 10:20:32
ORD000497,SELLER067,WH013,PENDING,2832.10,,2026-03-01 10:20:49
ORD000498,SELLER067,WH011,CONFIRMED,392.38,RSV015569,2026-03-01 10:21:06
ORD000499,SELLER032,WH017,CONFIRMED,2955.50,RSV013117,2026-03-01 10:21:23
ORD000500,SELLER089,WH007,CONFIRMED,2432.52,RSV016708,2026-03-01 10:21:40
ORD000501,SELLER083,WH028,CONFIRMED,2622.34,RSV016529,2026-03-01 10:21:57
ORD000502,SELLER048,WH016,CONFIRMED,44.58,,2026-03-01 10:22:14
ORD000503,SELLER093,WH010,CONFIRMED,2558.39,RSV007776,2026-03-01 10:22:31
ORD000504,SELLER088,WH004,CONFIRMED,3091.10,RSV001676,2026-03-01 10:22:48
ORD000505,SELLER020,WH027,PENDING,901.76,RSV004343,2026-03-01 10:23:05
ORD000506,SELLER063,WH005,CONFIRMED,2476.12,RSV010202,2026-03-01 10:23:22
ORD000507,SELLER017,WH006,CONFIRMED,610.74,RSV009179,2026-03-01 10:23:39
ORD000508,SELLER088,WH027,CANCELLED,1942.58,RSV004739,2026-03-01 10:23:56
ORD000509,SELLER081,WH002,CONFIRMED,1109.49,RSV005162,2026-03-01 10:24:13
ORD000510,SELLER065,WH026,CONFIRMED,2618.18,RSV013353,2026-03-01 10:24:30
ORD000511,SELLER053,WH018,CONFIRMED,2341.91,RSV013191,2026-03-01 10:24:47
ORD000512,SELLER003,WH028,CONFIRMED,1356.00,RSV015052,2026-03-01 10:25:04
ORD000513,SELLER045,WH008,CONFIRMED,2906.77,RSV007706,2026-03-01 10:25:21
ORD000514,SELLER100,WH011,CONFIRMED,523.59,,2026-03-01 10:25:38
ORD000515,SELLER053,WH009,CONFIRMED,3160.59,RSV004608,2026-03-01 10:25:55
ORD000516,SELLER030,WH013,PENDING,2935.84,RSV019022,2026-03-01 10:26:12
ORD000517,SELLER052,WH007,CONFIRMED,464.86,RSV017862,2026-03-01 10:26:29
ORD000518,SELLER097,WH017,CONFIRMED,49.07,RSV008517,2026-03-01 10:26:46
ORD000519,SELLER041,WH021,CONFIRMED,81.19,,2026-03-01 10:27:03
ORD000520,SELLER116,WH021,CONFIRMED,1705.98,RSV013779,2026-03-01 10:27:20
ORD000521,SELLER029,WH010,CONFIRMED,169.31,RSV007605,2026-03-01 10:27:37
ORD000522,SELLER005,WH018,CONFIRMED,1931.08,,2026-03-01 10:27:54
ORD000523,SELLER083,WH007,CONFIRMED,349.75,RSV011305,2026-03-01 10:28:11
ORD000524,SELLER084,WH022,CANCELLED,1220.47,,2026-03-01 10:28:28
ORD000525,SELLER068,WH017,CONFIRMED,117.37,RSV012164,2026-03-01 10:28:45
ORD000526,SELLER010,WH026,PENDING,1819.49,RSV007177,2026-03-01 10:29:02
ORD000527,SELLER092,WH019,CONFIRMED,1109.76,RSV013092,2026-03-01 10:29:19
ORD000528,SELLER112,WH024,PENDING,1329.02,RSV002575,2026-03-01 10:29:36
ORD000529,SELLER070,WH015,PENDING,581.58,RSV009013,2026-03-01 10:29:53
ORD000530,SELLER065,WH021,CONFIRMED,634.65,RSV010761,2026-03-01 10:30:10
ORD000531,SELLER038,WH004,CONFIRMED,2673.63,,2026-03-01 10:30:27
ORD000532,SELLER097,WH006,CONFIRMED,1149.43,,2026-03-01 10:30:44
ORD000533,SELLER065,WH020,CONFIRMED,764.91,RSV002256,2026-03-01 10:31:01
ORD000534,SELLER104,WH030,CONFIRMED,3041.07,,2026-03-01 10:31:18
ORD000535,SELLER104,WH008,CONFIRMED,3192.17,RSV015229,2026-03-01 10:31:35
ORD000536,SELLER050,WH005,CONFIRMED,445.34,RSV009716,2026-03-01 10:31:52
ORD000537,SELLER074,WH007,CONFIRMED,1825.45,RSV010920,2026-03-01 10:32:09
ORD000538,SELLER114,WH008,PENDING,2941.93,RSV011320,2026-03-01 10:32:26
ORD000539,SELLER057,WH021,PENDING,155.73,,2026-03-01 10:32:43
ORD000540,SELLER050,WH013,CONFIRMED,97.72,RSV004773,2026-03-01 10:33:00
ORD000541,SELLER108,WH025,PENDING,105.67,RSV019100,2026-03-01 10:33:17
ORD000542,SELLER038,WH025,CONFIRMED,394.47,,2026-03-01 10:33:34
ORD000543,SELLER076,WH016,CONFIRMED,503.70,RSV014008,2026-03-01 10:33:51
ORD000544,SELLER052,WH025,CONFIRMED,731.87,RSV004672,2026-03-01 10:34:08
ORD000545,SELLER024,WH005,CONFIRMED,1009.22,RSV013269,2026-03-01 10:34:25
ORD000546,SELLER009,WH010,CONFIRMED,1153.73,RSV007436,2026-03-01 10:34:42
ORD000547,SELLER092,WH004,CONFIRMED,1527.44,,2026-03-01 10:34:59
ORD000548,SELLER075,WH026,CONFIRMED,2251.71,,2026-03-01 10:35:16
ORD000549,SELLER028,WH004,CONFIRMED,789.29,RSV005155,2026-03-01 10:35:33
ORD000550,SELLER064,WH029,PENDING,442.82,RSV018106,2026-03-01 10:35:50
ORD000551,SELLER100,WH023,CONFIRMED,2449.93,,2026-03-01 10:36:07
ORD000552,SELLER112,WH010,CONFIRMED,3164.36,,2026-03-01 10:36:24
ORD000553,SELLER010,WH028,CONFIRMED,1161.21,RSV011394,2026-03-01 10:36:41
ORD000554,SELLER060,WH026,CONFIRMED,638.98,RSV005053,2026-03-01 10:36:58
ORD000555,SELLER024,WH012,PENDING,2277.12,RSV018040,2026-03-01 10:37:15
ORD000556,SELLER041,WH009,CONFIRMED,1000.10,RSV000716,2026-03-01 10:37:32
ORD000557,SELLER048,WH009,CONFIRMED,881.44,RSV012733,2026-03-01 10:37:49
ORD000558,SELLER114,WH012,CONFIRMED,2178.06,RSV011693,2026-03-01 10:38:06
ORD000559,SELLER008,WH029,CONFIRMED,1784.11,RSV018326,2026-03-01 10:38:23
ORD000560,SELLER081,WH027,CONFIRMED,2805.54,RSV012800,2026-03-01 10:38:40
ORD000561,SELLER055,WH025,CONFIRMED,2308.52,RSV014901,2026-03-01 10:38:57
ORD000562,SELLER019,WH021,CONFIRMED,881.61,,2026-03-01 10:39:14
ORD000563,SELLER113,WH010,CONFIRMED,910.19,RSV002853,2026-03-01 10:39:31
ORD000564,SELLER026,WH022,PENDING,694.94,RSV003255,2026-03-01 10:39:48
ORD000565,SELLER066,WH007,CANCELLED,2621.12,RSV005386,2026-03-01 10:40:05
ORD000566,SELLER051,WH002,CONFIRMED,2016.54,RSV007088,2026-03-01 10:40:22
ORD000567,SELLER076,WH015,CONFIRMED,797.23,RSV011948,2026-03-01 10:40:39
ORD000568,SELLER041,WH022,PENDING,3116.65,,2026-03-01 10:40:56
ORD000569,SELLER118,WH007,CONFIRMED,1398.61,,2026-03-01 10:41:13
ORD000570,SELLER109,WH028,CONFIRMED,2720.73,RSV012496,2026-03-01 10:41:30
ORD000571,SELLER109,WH030,CONFIRMED,376.86,,2026-03-01 10:41:47
ORD000572,SELLER018,WH025,CONFIRMED,1905.03,RSV013198,2026-03-01 10:42:04
ORD000573,SELLER033,WH015,CONFIRMED,200.41,,2026-03-01 10:42:21
ORD000574,SELLER027,WH008,CONFIRMED,1717.09,RSV002250,2026-03-01 10:42:38
ORD000575,SELLER108,WH008,CONFIRMED,2854.46,RSV017222,2026-03-01 10:42:55
ORD000576,SELLER035,WH015,CONFIRMED,1469.46,,2026-03-01 10:43:12
ORD000577,SELLER051,WH001,PENDING,2253.28,RSV005613,2026-03-01 10:43:29
ORD000578,SELLER118,WH006,CONFIRMED,1902.99,RSV016133,2026-03-01 10:43:46
ORD000579,SELLER111,WH013,CONFIRMED,695.41,RSV012346,2026-03-01 10:44:03
ORD000580,SELLER109,WH009,CONFIRMED,1007.61,RSV015130,2026-03-01 10:44:20
ORD000581,SELLER110,WH006,CONFIRMED,1615.73,RSV010444,2026-03-01 10:44:37
ORD000582,SELLER047,WH030,CONFIRMED,1967.47,,2026-03-01 10:44:54
ORD000583,SELLER083,WH006,CONFIRMED,1427.46,RSV000422,2026-03-01 10:45:11
ORD000584,SELLER029,WH017,CONFIRMED,757.07,,2026-03-01 10:45:28
ORD000585,SELLER043,WH006,PENDING,2987.66,,2026-03-01 10:45:45
ORD000586,SELLER053,WH002,PENDING,191.57,RSV003294,2026-03-01 10:46:02
ORD000587,SELLER009,WH009,PENDING,564.87,RSV007191,2026-03-01 10:46:19
ORD000588,SELLER017,WH017,CONFIRMED,180.01,,2026-03-01 10:46:36
ORD000589,SELLER096,WH005,CONFIRMED,1945.77,,2026-03-01 10:46:53
ORD000590,SELLER019,WH030,PENDING,1417.59,RSV003684,2026-03-01 10:47:10
ORD000591,SELLER084,WH006,CONFIRMED,674.94,RSV012853,2026-03-01 10:47:27
ORD000592,SELLER029,WH028,CONFIRMED,1800.51,RSV007720,2026-03-01 10:47:44
ORD000593,SELLER024,WH022,CONFIRMED,181.57,,2026-03-01 10:48:01
ORD000594,SELLER013,WH010,CONFIRMED,44.65,,2026-03-01 10:48:18
ORD000595,SELLER041,WH015,CONFIRMED,2433.51,RSV015382,2026-03-01 10:48:35
ORD000596,SELLER074,WH003,PENDING,2538.43,RSV012976,2026-03-01 10:48:52
ORD000597,SELLER107,WH016,PENDING,1903.87,,2026-03-01 10:49:09
ORD000598,SELLER079,WH007,CANCELLED,2044.16,RSV017250,2026-03-01 10:49:26
ORD000599,SELLER057,WH017,CONFIRMED,955.00,,2026-03-01 10:49:43
ORD000600,SELLER061,WH022,CONFIRMED,2999.45,RSV012055,2026-03-01 10:50:00
ORD000601,SELLER004,WH030,CONFIRMED,1595.57,,2026-03-01 10:50:17
ORD000602,SELLER001,WH019,PENDING,3143.98,,2026-03-01 10:50:34
ORD000603,SELLER021,WH005,CONFIRMED,267.64,,2026-03-01 10:50:51
ORD000604,SELLER081,WH008,PENDING,2576.28,,2026-03-01 10:51:08
ORD000605,SELLER030,WH023,CONFIRMED,1211.28,RSV008728,2026-03-01 10:51:25
ORD000606,SELLER062,WH022,PENDING,1174.95,,2026-03-01 10:51:42
ORD000607,SELLER062,WH030,PENDING,3195.64,,2026-03-01 10:51:59
ORD000608,SELLER105,WH020,CONFIRMED,1433.67,,2026-03-01 10:52:16
ORD000609,SELLER088,WH023,CONFIRMED,2004.53,RSV017827,2026-03-01 10:52:33
ORD000610,SELLER066,WH029,CONFIRMED,1311.51,,2026-03-01 10:52:50
ORD000611,SELLER018,WH026,CONFIRMED,40.68,RSV001725,2026-03-01 10:53:07
ORD000612,SELLER086,WH027,CANCELLED,1104.42,RSV002238,2026-03-01 10:53:24
ORD000613,SELLER009,WH021,CONFIRMED,2919.87,,2026-03-01 10:53:41
